image_id,bug_ratio,area,perimeter,eccentricity,solidity,extent,aspect_ratio,horizontal_symmetry,r_min,g_min,b_min,r_max,g_max,b_max,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_std,g_std,b_std,texture_entropy,texture_energy,hu_moment1,hu_moment2,hu_moment3,hu_moment4,bug_type,species
13,0.01632,391680.0,9621.458833507515,0.8959291039471313,0.6383956657941318,0.5405405405405406,2.251253009422246,0.9740556666666667,5,3,0,255,255,255,104.91930402369282,78.35345945669934,52.59311427696078,100.0,71.0,43.0,47.95745324129105,42.87518873616363,39.58087227995627,4.0315270011422095,0.09179980470835872,3.0095134123116467,6.366346220236571,10.009707901013535,10.52394230040461,Bee,Apis mellifera
14,0.010996041666666666,263905.0,5858.96082041821,0.5680149318430482,0.7273235880984665,0.47833833594339076,1.215039887561619,0.9872879166666667,10,0,0,255,244,255,137.15951573482883,107.28439779466096,99.55324832799681,136.0,103.0,91.0,52.05884795160889,48.88242869732985,51.48297457477326,3.9361257733387727,0.12600891165602388,3.089637741840103,7.611088539515544,9.812648367077864,12.111559001683759,Bee,Apis mellifera
15,0.015960666666666668,383056.0,13407.174054645775,0.599437308146102,0.5084148270845942,0.3661151211157328,1.2493414255152835,0.9698605,9,0,0,255,254,255,123.59034188212689,94.87838853849046,80.77725189006307,125.0,98.0,82.0,51.2109090151246,45.322412857564416,41.52198426187452,3.9172669791291193,0.1333713972165077,3.0140896395550514,7.347249277075491,10.657698269279187,11.064142587931988,Bee,Apis mellifera
16,0.016806708333333333,403361.0,9866.786647887624,0.8395577911051052,0.5328724522957742,0.34686382085855805,1.8407040408144542,0.9833364166666667,13,0,0,255,255,255,107.12670783739628,87.01841278656092,66.91092098641168,100.0,84.0,62.0,46.72294662912586,40.779528086331254,34.58247290830594,3.9425691221625137,0.1253694563693214,2.9336184289268874,6.395669727253223,9.33346712711812,9.831283564520847,Bee,Apis mellifera
17,0.014791666666666667,355000.0,8105.146858112085,0.4401992345102268,0.5620859564011299,0.3467663790947737,1.1137096125628732,0.9857543333333333,3,0,0,255,255,255,122.8134028169014,106.66552112676057,74.72195211267605,117.0,110.0,66.0,48.477721772498995,47.32145444345429,44.39310458216205,3.722057538343722,0.16803717462408252,3.0578427057680906,8.05463180164128,9.915740912190188,11.603735525869626,Bee,Apis mellifera
18,0.013739375,329745.0,8296.492095903646,0.4394970097024652,0.4943451158411715,0.2982778770796095,1.1132831849408575,0.9865675833333334,17,0,0,255,255,255,137.03927883667683,112.89981349224401,96.12435366722771,133.0,110.0,88.0,49.88248262664297,47.95497169734383,48.86532885237217,3.8649238558210968,0.14241675603665202,2.9856019732872907,7.913220784774118,9.039375335351423,9.845687027111035,Bee,Apis mellifera
19,0.012374958333333333,296999.0,8449.486178717985,0.6312673907789271,0.7190649702809689,0.471606643800813,1.2893821374465635,0.9912175833333333,7,0,0,255,255,255,107.66621099734343,88.38050296465644,65.9172791827582,107.0,96.0,63.0,37.61950332587735,38.38309514974369,33.297017915147144,3.664631591322813,0.1773738506375756,3.0704178140074285,7.349036894769584,9.741118327449984,10.769134837851116,Bee,Apis mellifera
20,0.019336625,464079.0,6528.660171779822,0.6840399465466849,0.6336068483425263,0.4161635890151515,1.370906123017188,0.9754719166666667,8,0,0,255,255,255,91.6972907629951,68.2991365694203,60.55732105956098,88.0,61.0,48.0,55.17769130179642,47.409653862339944,45.92939403486423,3.8196255160067314,0.15220482466457289,3.0381046523886814,7.106451635486629,9.64841605793266,10.760425288355448,Bee,Apis mellifera
21,0.016043791666666668,385051.0,13638.005440363351,0.8123126262214472,0.5616213977123887,0.38853224895059735,1.714612214387543,0.98422025,14,3,0,235,207,255,123.0789817452753,101.77994603312288,100.20413140077548,119.0,104.0,97.0,41.174321099964324,37.926550094732306,45.584647167825786,3.9129147017488775,0.13297184607687496,2.9628509600014272,6.541114757946987,11.403005971933904,12.032166858621531,Bee,Apis mellifera
22,0.013813416666666667,331522.0,9483.21200873829,0.474599169377864,0.5979801696599766,0.4272190721649485,1.1361027995383375,0.9782746666666666,9,0,0,255,255,255,146.0888417661573,105.82946833091016,103.90012729170311,162.0,111.0,99.0,68.4220363471812,59.34251399760516,66.67655206733707,3.945854233086564,0.12316024433994661,3.063072283736433,7.919113796598725,9.788128118674617,10.937069092591951,Bee,Apis mellifera
23,0.016773916666666666,402574.0,10618.12091785964,0.9277680881678146,0.7021361946155618,0.4223891183185603,2.679834979817764,0.9664521666666667,4,0,0,255,255,255,116.20381097636708,98.59275064957002,81.48290003825383,119.0,103.0,77.0,46.6856683740747,47.23405598780171,45.55821003923904,3.8616344051653035,0.13730772231987542,2.939183584736623,6.121844758691368,9.667048041040768,10.682131201870192,Bee,Apis mellifera
24,0.022504791666666666,540115.0,8944.109591102599,0.4095145286330374,0.6808432591330172,0.5233997069585711,1.0961263384759996,0.9703380833333334,0,0,0,255,255,255,77.35804597169121,51.635216574248076,50.16461864602908,75.0,44.0,38.0,44.140526153664624,34.65718718347001,39.56898135767722,4.086896500547696,0.08944367889982163,3.0598834900838163,8.196681868021006,9.76392389840186,11.448922322888953,Bee,Megachile centuncularis
25,0.011481458333333333,275555.0,9240.677954128772,0.7696393480012512,0.4544315132764816,0.3343854360826344,1.5662225312790636,0.99289775,4,0,0,255,255,255,98.57201647583967,88.23175772531799,82.6636134347045,103.0,93.0,87.0,49.21143945410732,49.1103611059429,47.79343129527667,3.9408820571968564,0.12012596177677043,2.985112734569665,6.722069040737712,9.725293203926528,10.558763862892532,Bee,Apis mellifera
26,0.016388666666666666,393328.0,9487.92373287747,0.7101129112026833,0.6270463643305685,0.42230124372981515,1.4202773809827622,0.986535,3,2,0,255,255,255,102.4927185453362,84.503612760851,89.83470538583575,110.0,87.0,86.0,66.55230674344135,56.55236563350417,64.94904254955122,4.053197795550635,0.09889183398329138,3.008293385228944,6.9609891490344085,9.486850083248694,10.384106051880847,Bee,Andrenidae
27,0.0037650416666666665,90361.0,4706.095992835753,0.7922981002583109,0.7596106156005952,0.6149349412020906,1.6389837336156388,0.9924699166666666,9,0,0,255,255,255,108.01849249122962,73.94290678500681,60.026217062670845,108.0,69.0,52.0,44.817528018728225,41.27318066807709,40.27599157442064,3.915908194752598,0.13036520305945293,3.0903560906760386,6.860032886356863,10.172710769280794,11.048131563994044,Bee,Apis mellifera
28,0.0075635,181524.0,7723.283943101933,0.7693729270729961,0.5605377981033786,0.38589285714285715,1.565435461270651,0.9898768333333333,9,4,0,255,255,255,152.49380798131378,129.38677530243936,111.49676626782133,170.0,141.0,111.0,59.955423494974966,59.34048185800266,61.94232697750223,3.9004931824966516,0.12841023281917247,3.051257610486385,6.855213211751706,9.979829115554955,10.848129865430668,Bee,Apis mellifera
29,0.014925208333333334,358205.0,9141.92982953188,0.7785285047607953,0.6722574736458855,0.5744515363397267,1.5933480972904683,0.9812165833333333,0,0,0,255,255,255,95.33834815259418,78.60201839728647,68.72101171117097,93.0,72.0,58.0,57.24369742812943,54.293302975426535,50.90229216390373,4.061216611446266,0.09303010569657365,3.0767631810040355,6.876887391906367,10.26091212533632,11.025670848143083,Bee,Andrenidae
30,0.017855458333333334,428531.0,7846.18134599749,0.554334703186951,0.7029696473595024,0.42921774839743587,1.2014987392738252,0.9649849166666666,21,0,0,255,255,255,138.38247641360834,99.06724834376043,77.28403079357153,132.0,100.0,69.0,49.314848010266175,44.22280373673524,48.51612867190766,3.9343464260772802,0.12725840893815313,3.0828253229638944,7.64772905315188,9.551738212562917,11.616047404463103,Bee,Apis mellifera
31,0.011362125,272691.0,3134.9545442950503,0.5051019050972255,0.7471784656442744,0.4970308398950131,1.1586683827019106,0.99231875,8,0,0,255,255,255,130.80536211316104,110.84213267031181,93.56142300259268,139.0,120.0,95.0,50.077293136958396,49.404872777229734,47.65156822711241,3.891717638083864,0.132563151273218,3.090356545056125,7.850724243648279,9.98156222711497,10.724720739648975,Bee,Apis mellifera
32,0.009864166666666667,236740.0,3777.0134187980957,0.5503802549764732,0.6126748170308796,0.45845727210757886,1.197727988133945,0.9911803333333333,2,0,0,255,255,255,91.08917800118273,76.28279124778237,74.69634620258512,81.0,61.0,58.0,68.52641849367777,60.862392262976236,58.452791718403176,3.971305182784257,0.11790342719464098,3.027362116721587,7.551478289865928,9.68843559251122,10.42533543054855,Bee,Apis mellifera & Megachile centuncularis
33,0.008155916666666667,195742.0,3842.2611101190982,0.5461122725316034,0.5658297151512699,0.33016341015814754,1.1937276850778047,0.9836881666666667,6,2,0,255,255,255,84.73475288900696,70.85554965209306,55.49551961255121,77.0,63.0,42.0,55.27199177163826,50.38683915290426,44.80292569286787,4.000258120710732,0.09966378901878781,3.004925912491217,7.522521409542329,9.154942680873392,10.193298374728196,Bee,Apis mellifera
34,0.0080445,193068.0,3948.94235098623,0.5094966277622082,0.6024864878359317,0.39800613496932513,1.162151983204136,0.99078,7,4,0,255,255,255,79.30303312822426,65.87629747032133,44.335270474651416,70.0,51.0,32.0,51.372284878462956,48.32997499013956,36.988731279219905,4.0583451364353165,0.0872619261580997,2.9619853865736823,7.576710247869446,9.036223869625427,10.140724680770095,Bee,Apis mellifera
35,0.00541725,130014.0,2342.388960392956,0.8364902514398015,0.8137674628210906,0.6269965277777778,1.8248781069336206,0.9891655,5,5,0,191,188,182,71.28679219161013,57.114149245465875,48.08388327410894,57.0,37.0,28.0,48.88229321380821,49.54189829873059,47.20975050212028,4.026325666740057,0.09240484971808732,3.080159452508351,6.698551845737685,10.826771846539502,11.942386593667742,Bee,Apis mellifera
36,0.009457333333333333,226976.0,3977.7657274770927,0.478318663883276,0.653917292323294,0.4378665349712945,1.1387104868899178,0.9837983333333333,9,7,5,255,255,238,111.7496034823065,88.4377731566333,63.46893063583815,118.0,97.0,65.0,50.75391054965842,46.22179816531061,35.494452221852605,3.988764520305597,0.09483446485870962,3.0296694925738588,7.837010402896697,9.352495269773998,11.294682120809968,Bee,Apis mellifera
37,0.0104475,250740.0,3981.9575028878803,0.652300969246089,0.6246263302642593,0.38791423001949316,1.3193307390396305,0.979274,11,8,1,255,255,255,142.60632926537448,117.72140863045385,91.58715801228364,151.0,128.0,88.0,63.653597497844125,62.29671226678423,53.263408720227844,3.8617607038741166,0.13578439587187563,2.9894427374694073,7.115380610294882,9.288074975455926,10.271708031939053,Bee,Apis mellifera
38,0.01157,277680.0,3460.9402589451774,0.6735175510692909,0.7800438226866678,0.5374770631547163,1.3528665055795108,0.97686,0,0,0,255,255,255,111.84302434456929,92.67950158455777,73.69071953327571,109.0,91.0,65.0,47.020590548893345,45.58945331003613,44.10216621480262,3.8878260379858407,0.13949501123271796,3.1258392330178952,7.316911935420522,10.160344284467113,11.405845988950649,Bee,Apis mellifera
39,0.016584833333333333,398036.0,4726.3372285648475,0.5637815961127132,0.7163146604471703,0.5470894176636172,1.210765281070685,0.9793996666666667,4,0,0,255,255,255,92.50715261936107,68.21248831763961,53.356892341396254,87.0,65.0,45.0,50.422850067136196,44.597313421291034,41.98628882312832,3.5900973526538627,0.19198895717043532,3.0998561151261836,7.646998251892065,9.900643705197593,11.690434738171783,Bee,Apis mellifera
40,0.01470125,352830.0,5237.837841309485,0.3862661154774813,0.5666477157751718,0.4143765150233948,1.0841431878258512,0.982293,8,5,0,210,191,152,85.43262194257858,71.09195079783466,56.0443443017884,90.0,72.0,52.0,39.011461805500524,34.219560786066644,29.16056914034176,3.942061620368673,0.12466232459498679,3.041514384455645,8.270200592640462,9.438706526871739,10.848893262461507,Bee,Andrenidae
41,0.0093895,225348.0,3102.021428024809,0.9136942995198338,0.7290927915102886,0.5630096738087624,2.4606167584651955,0.986845,8,5,0,255,255,255,107.5249037044926,97.90719686884286,77.16899195910325,101.0,89.0,62.0,55.84758710003767,55.902853804872365,52.38051302340485,3.973186798868216,0.1196984805920886,2.9844952190367495,6.25855994316187,9.924942757122555,10.411118349842559,Bee,Andrenidae
42,0.013253875,318093.0,4469.859089865546,0.4199682943375463,0.6668616352201258,0.3927772344713134,1.1018812918497682,0.97456375,3,0,0,255,255,255,108.2730019208219,92.45469721119295,76.24852480249487,102.0,91.0,68.0,46.34644732564802,45.375489444324835,42.871882829453895,3.8496959689630876,0.1459208481330368,3.1111545565546552,8.25131494725195,11.502520183447217,11.488553402749588,Bee,Apis mellifera
43,0.019391333333333333,465392.0,5200.226622233692,0.7786873881560418,0.602012780379272,0.35012518657614716,1.5938487470310745,0.969334,11,0,0,255,255,255,119.04712156633548,85.42165314401623,76.48084195688796,122.0,84.0,79.0,47.99147123042417,44.95965202280417,42.72618639013044,3.937577208758378,0.13049639800460142,3.028532025930614,6.7799164037395085,10.025374594349284,11.2679548729126,Bee,Apis mellifera
44,0.012554333333333334,301304.0,3657.182899632296,0.3346325706713201,0.6441367869267408,0.403002482451635,1.061178326821437,0.9808986666666667,9,0,0,255,255,255,127.00449048137429,103.2926180867164,88.424743780368,127.0,106.0,85.0,48.304394787762334,45.20302141083421,45.48805516473887,3.7157009859700763,0.1661016992942783,3.034867502444149,8.523475826742413,9.220325019998864,10.680081659073613,Bee,Apis mellifera
45,0.013615416666666666,326770.0,4521.128209211357,0.7181139605213085,0.6563755423429214,0.5158396898363306,1.4369353624920682,0.9885095,9,6,0,235,217,250,89.05080637757445,74.79985004743398,47.33278758759984,79.0,68.0,32.0,46.04276099705274,42.822498261477726,42.0547835924328,4.0508390432868735,0.09764890803354723,3.0693494803653323,7.056976077692645,10.436444794401691,12.69869188299059,Bee,Megachile centuncularis
46,0.020934458333333333,502427.0,4976.399241129473,0.35454843659397217,0.7571746125038618,0.6004261553758198,1.0694756520900701,0.9726695833333333,5,0,0,254,243,240,98.75756279021628,84.4227360392654,68.46565371685837,98.0,84.0,60.0,45.1176436212016,42.304921087141174,44.17264697663356,3.921940877620906,0.13148827832910503,3.1181895878161563,8.583352958442996,9.836073516512897,12.091445295465077,Bee,Megachile centuncularis
47,0.012116,290784.0,3921.8347032479055,0.44501999769957706,0.7580791490692945,0.5047702370537016,1.1166688568603844,0.975768,3,0,0,255,243,255,94.8560615439639,82.95328491251237,109.70072975129305,87.0,78.0,97.0,59.20321735301691,52.42886652778703,66.94513998531023,3.8956232315653785,0.13405288988700942,3.076275251552158,8.070521338144742,9.483224691958455,11.74100178071112,Bee,Megachile centuncularis
48,0.009546375,229113.0,3217.383909759073,0.7640184753242636,0.781113202143763,0.5240653820816864,1.5499205407918435,0.98796475,6,4,4,255,237,255,109.06907072056147,89.05065186174508,110.66165603872325,111.0,87.0,101.0,62.734384713556814,54.26605774131882,66.25219429495662,3.9345429212155008,0.12389723623485616,3.080942728240912,6.931765663623413,9.68734060462614,11.03106038139101,Bee,Megachile centuncularis
49,0.01780525,427326.0,2955.432682994352,0.6721608950596103,0.9440685043179724,0.6504200913242009,1.3506119590856382,0.9826945,32,13,17,255,255,255,181.8387928654002,184.90481505922878,159.38660413829254,189.0,192.0,155.0,38.70390624870374,37.77741658158809,44.113012742463226,3.379216055326143,0.22650305414867744,3.15717719120127,7.384115387782349,10.166214667396341,11.704552770381783,Butterfly,Pieris rapae
50,0.019849666666666668,476392.0,5314.8885271170675,0.6189089148674819,0.705828666251815,0.4111591361025188,1.2731348252825143,0.9736286666666667,10,3,4,255,250,255,122.11934079497557,95.00895061210096,104.8642693412148,121.0,88.0,102.0,54.72505966446479,53.28102197040089,56.377137309319586,4.04981966949981,0.10133546094789102,3.0801763597688048,7.4112398901421805,9.811736583229605,10.951674805629585,Bee,Megachile centuncularis
51,0.021936333333333332,526472.0,4768.777920785913,0.6539299158006334,0.7242861309369858,0.42768664864302797,1.321780739984553,0.97765,5,2,2,247,249,255,129.27123189837258,108.55964799647465,131.83439005303225,135.0,108.0,134.0,52.80982537117949,50.480156487363196,58.27132578922651,4.061749657754997,0.10517753619250171,3.0626380754579174,7.256263955457297,9.464590166712238,11.27926496811202,Bee,Megachile centuncularis
52,0.020392,489408.0,4318.1362184380705,0.5383191169687735,0.7353591691508798,0.48990966749951953,1.1866040750356839,0.9848053333333333,7,0,5,245,240,255,109.41158093043023,97.11768095331503,105.92239808094678,110.0,98.0,102.0,47.052771462249446,47.87739655391989,51.531147775068185,4.044363001913656,0.10917751454414608,3.071822139395295,7.685585234329387,9.478336569055692,11.566937317565715,Bee,Megachile centuncularis
53,0.0164825,395580.0,3599.3422791987305,0.6607577154638357,0.7726171875,0.5389725758632717,1.3322688418262407,0.967035,19,0,0,255,234,241,124.50333687244047,105.1219146569594,105.59152131048081,118.0,102.0,98.0,48.61195393429477,46.84368731818491,46.9378802542974,4.02838958597192,0.11005866472736489,3.082206370466589,7.272383562921512,9.60176028125705,11.617155494124448,Bee,Megachile centuncularis
54,0.01179075,282978.0,4123.099638511611,0.8019346016584183,0.6229428080834765,0.37559728593272174,1.6738871741882915,0.9831498333333333,7,0,0,233,240,238,111.74229445398582,99.25885404519079,84.50472121507678,104.0,91.0,70.0,55.12774625830004,55.87642684537602,53.71225924058259,4.11520524484432,0.09352686415419653,3.0100592071172105,6.668658861055991,9.837903957088736,10.715239575277193,Bee,Megachile centuncularis
55,0.013451333333333333,322832.0,4227.488598904567,0.5763951712187907,0.6706608720220041,0.4330571771978022,1.2237339280103803,0.9883508333333333,4,0,0,220,191,170,71.98713572384398,47.8384206026664,33.596046860286464,67.0,38.0,22.0,40.43319748743786,38.236472676752,31.981137877922354,4.035936721890521,0.09776521960747253,3.0833020007413827,7.567994255340923,10.057059413640117,12.342934632243388,Bee,Megachile centuncularis
56,0.008527833333333333,204668.0,2778.288455329568,0.7310072156924181,0.6960738967187244,0.4578948310423826,1.4654811807864596,0.9939096666666667,0,0,0,255,255,255,92.56398655383353,76.86825004397366,59.92800535501397,80.0,67.0,47.0,54.0847895136899,50.869589832730206,43.95204703623981,3.8871847750029667,0.13321530287934308,3.0477234927857153,6.971808103918788,9.648926285998803,10.156309009535669,Bee,Anthidium manicatum
57,0.007866333333333333,188792.0,2792.5310960166876,0.7839642855280194,0.6526903876204831,0.42677589699074076,1.610809363255921,0.9892326666666666,0,0,0,255,255,255,94.59866943514555,79.68209987711344,62.7660229247002,83.0,69.0,49.0,54.865296021999995,52.274438091403375,45.381476481225995,3.83916112064241,0.1434501159455302,3.0159114280906536,6.737788108935782,9.443899425620712,9.863108125250678,Bee,Anthidium manicatum
58,0.010403666666666667,249688.0,3506.1778489984126,0.3704802288873371,0.7213664151248657,0.4747931118413046,1.07661127938396,0.9854453333333333,3,1,0,255,255,255,74.82899058024414,60.470647367915156,52.163584153022974,68.0,54.0,39.0,49.49482960366363,43.82817835824979,43.68155280016681,4.086234052775462,0.09295315526061937,3.0369940604549512,8.339234508606904,9.242236902899016,10.249370052662854,Bee,Anthidium manicatum
59,0.0114715,275316.0,4036.888527117068,0.4145444070872055,0.6297140034034144,0.41363581730769233,1.0988659781128423,0.977057,3,0,0,255,255,255,84.08103052492409,68.27615903180346,62.412184544305454,74.0,60.0,43.0,57.53649900857651,51.72401742729812,54.71555184392144,3.994319558918604,0.11179712584349885,2.9690024054691015,7.991745618200209,9.063483668517042,10.435760125993063,Bee,Anthidium manicatum
60,0.007962833333333334,191108.0,3257.925107043527,0.5551478672381286,0.6793067167150089,0.5175375882837211,1.2022819219829672,0.987762,6,6,0,255,255,253,107.65981015970027,85.07540239027146,68.86866065261528,104.0,78.0,57.0,54.98347255504895,51.046974759948824,46.32088782393357,3.974035974351472,0.08850791406871718,3.096895371284507,7.672859649257327,10.216724061139807,11.8327755232303,Bee,Anthidium manicatum (+Apis mellifera)
61,0.016996833333333333,407924.0,5207.162697096764,0.7452148693297914,0.5768319239797506,0.38020549834840767,1.4996451534368047,0.9660063333333333,4,3,3,211,194,240,75.80735872368382,52.75648895382473,69.63692501544405,70.0,47.0,58.0,49.46912379847123,34.12184690262635,46.40191076107548,3.9002365907800005,0.1272824807955198,2.9323896479375824,6.695181417507537,9.48678753678956,10.024499046001637,Bee,Anthidium manicatum
62,0.0200545,481308.0,6094.619587240006,0.6156882394807422,0.6312500983647839,0.38467710997442456,1.269051891484345,0.959891,3,0,0,193,182,208,59.28070590972932,40.553022181222836,49.025655089880075,49.0,33.0,42.0,40.59081591001521,31.241507056841733,32.401534655428584,4.000519234696618,0.10634965251103753,3.0101250902618952,7.282334192693447,9.460835833192077,10.664012843548667,Bee,Anthidium manicatum
63,0.013184833333333333,316436.0,3285.4448763031714,0.9156622497246608,0.8070946876562229,0.49641691767068274,2.487880542261439,0.9853543333333333,0,0,0,255,255,255,73.01862935949133,57.99149907090217,59.97627956364004,46.0,33.0,41.0,65.26535398711351,58.80093287654947,54.73282299880218,4.023108368653547,0.11447053989144448,2.9966689946159115,6.276482023703189,10.055757696394148,10.636429544213856,Bee,Anthidium manicatum
64,0.02632075,631698.0,6314.240907583565,0.6283246294266256,0.6194915387210406,0.38119496582087825,1.2854275759886216,0.9563305,1,0,0,187,185,196,67.26451722183701,50.053223217423515,55.19848091967997,69.0,41.0,49.0,44.367932286971865,35.28056100505896,35.77283064207766,3.9048026660790507,0.13235660266726934,3.0026498613293753,7.223626105166833,11.34131844255674,11.414759972315165,Bee,Anthidium manicatum
65,0.024412833333333335,585908.0,6263.956636336103,0.6894283294460558,0.6720176541295432,0.5063502488938053,1.3805406365252986,0.954727,2,0,0,202,177,225,59.47796070372823,39.97081965086669,52.61189128668665,51.0,31.0,43.0,41.5346796242134,31.20040750048285,38.928519449719865,3.9477561795081013,0.1243334575835831,3.0143380354648297,7.041081864448296,10.40475115643648,10.686122381317572,Bee,Anthidium manicatum
66,0.024656666666666667,591760.0,7062.599384704472,0.6890992378319266,0.6175301507196831,0.3972908811618489,1.379944194353436,0.9645466666666667,0,0,0,255,255,255,91.458574422063,72.93371468162769,70.81574793835338,93.0,66.0,57.0,66.04733021452554,58.18548081236828,59.96181938625653,3.808167625313213,0.14773576730293725,2.969066952347468,6.951627525385469,9.115439504161227,10.924836476029256,Bee,Anthidium manicatum
67,0.017510333333333333,420248.0,5474.189175755456,0.8040592216046528,0.5794030706785493,0.34836728738925143,1.6819465505131082,0.9674066666666666,0,0,0,255,255,255,110.3369581770764,89.918288724753,88.14069073499458,99.0,85.0,74.0,59.101566933689526,54.39349088897646,55.42379412128709,3.931447849896577,0.1263802003388751,2.880893106174101,6.403543376085865,8.64965553003997,9.747811177075075,Bee,Anthidium manicatum
68,0.0161465,387516.0,4357.6824663564075,0.5852714054420303,0.730236379533874,0.4505161830357143,1.2332928025716625,0.967707,5,4,4,255,255,255,109.288994518936,92.61802867494504,84.73284199878199,104.0,88.0,74.0,59.929544670250685,54.372685609036715,52.80521009052645,3.9714947740917794,0.10593670225363419,3.01236876023327,7.394193035602496,9.214841334807021,10.826072468460627,Bee,Anthidium manicatum
