image_id,bug_ratio,area,perimeter,eccentricity,solidity,extent,aspect_ratio,horizontal_symmetry,r_min,g_min,b_min,r_max,g_max,b_max,r_mean,g_mean,b_mean,r_median,g_median,b_median,r_std,g_std,b_std,texture_entropy,texture_energy,hu_moment1,hu_moment2,hu_moment3,hu_moment4,bug_type,species
11,-0.5539461710588797,-0.5521123009036778,0.3564369042882517,-0.33985399725277626,0.5675780004835741,1.0671474286458924,-0.5171873442391843,0.3421819713909936,1.1569273586701696,0.0010082007875172874,-0.29815117993562945,0.40769656908472873,0.10489078618661835,0.3790228207274074,0.6628979962298438,0.2360366808408327,0.32624181556415655,0.7634834917593715,0.4043516496813474,0.5093504621791901,-1.0079701417518254,-0.7914998736268541,-0.2396906283466903,-0.5856143937181707,0.8603279785496557,0.648402258311309,0.39503395052047324,0.2470127453325456,1.1051407093745014,Bee,Apis mellifera
12,-0.29169890577210505,-0.29008014038680685,0.8764733483865004,-2.0482874223146017,0.16659568900746807,0.67817709502675,-1.032214565492226,0.4351733318420709,0.8223455789850683,-0.5010757913960856,-0.29815117993562945,-0.9368921157112639,-2.3663672727816056,0.3790228207274074,0.29516082512960723,-0.2275517821741431,0.3400204849496262,0.32770724087551245,-0.09326067702699938,0.3088993771536024,-1.1483529260462553,-1.3628750655774382,0.2418680685666028,0.019263902327777138,-0.2609432328030797,0.05255270877646651,2.00145964114324,-0.3378898473209433,-0.5366149924815392,Bee,Apis mellifera
13,-0.3940055737513966,-0.3923028927063822,1.8116625783767972,1.5557321541243474,-0.4386784635002172,0.6864648702498077,2.0748703680462603,0.1242877777653314,-0.014108870227685023,0.25205019687931873,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,0.1449509123144018,-0.1325109476129318,-0.6954305841662385,0.10981911543358296,-0.1209058062885742,-0.5501767015274881,-0.7465604872053142,-0.7406030688502961,-1.00342016094776,0.9195991921058342,-1.2613973516338524,-0.7144523144651433,-1.4724038876497318,-0.08089208886725824,-0.9823032524591191,Bee,Apis mellifera
14,-0.7106625792514686,-0.7087001645835622,0.07384042919458422,-0.6546367204984458,0.34210244887336994,0.0793849817672198,-0.6563246044613326,0.8006261412659577,0.8223455789850683,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.05643474581469238,0.3790228207274074,1.2205663799270723,0.8643651587099483,0.9196131279570704,1.0903156799222657,0.7637383300818201,0.8243450243622567,-0.24646843710134547,-0.03356522302051265,0.27189042579601214,0.06280639031300303,0.1855540708932695,0.38875417509961907,0.6102332594787825,-0.379461732144328,0.9663458702427628,Bee,Apis mellifera
15,-0.41537790805335406,-0.4136576966403975,3.5602082889401143,-0.4428281179568314,-1.5799010987418582,-1.015889007056222,-0.5659144503801827,-0.09013925905347715,0.6550546891425176,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.49253910916202603,0.3790228207274074,0.7678535483405758,0.43692967411755285,0.27392920748515104,0.7907195074396127,0.625512683773946,0.5666222007579296,-0.35001341687806975,-0.4527565652559914,-0.7949489141479202,-0.10607007193902576,0.4967276424584601,-0.6514436924603362,0.16879133184597367,0.9008937158389025,-0.31925856697212646,Bee,Apis mellifera
16,-0.36505726241313535,-0.3633783258286883,1.9249745610428455,1.1757504213186964,-1.3651648670606022,-1.2037774796427063,0.9927674151166591,0.5986536087508744,1.3242182485127203,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,0.21864983585057013,0.16608414621392573,-0.20306566769490275,0.10981911543358296,0.23848087411189847,-0.006095185029464153,-0.8962970817715991,-0.987592068340395,-1.5384049529405326,0.12109657526842421,0.15823946565378647,-1.7594262779070506,-1.4233413434981539,-1.1054807631573094,-1.8324762425291972,Bee,Apis mellifera
17,-0.48490738523050164,-0.4831301432049536,1.111308577724766,-1.5162031397229614,-1.108672352696558,-1.204728489907935,-0.9234055087664792,0.7222402853488946,-0.34869064991278637,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,0.7419438537659635,0.843119326381668,0.06561440591560395,0.5728313819976831,0.9572542349128439,0.10844829212801459,-0.6819475458611731,-0.21779784493122903,-0.488855211267784,-1.8572240637970732,1.9622588489902317,-0.049021595843116175,1.3523464340326146,-0.22326373550865228,0.34304065442125464,Bee,Apis mellifera
18,-0.5474953145899563,-0.5456667356624624,1.1996870941300637,-1.5209366218048728,-1.7034321753353003,-1.6779656458366885,-0.9245294638224539,0.7638078323735464,1.993381807882923,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,1.216510838928012,1.0579189879067081,0.8016005071975922,1.0086076328815423,0.9572542349128439,0.7384374164941476,-0.5106957011438745,-0.14338584274740965,-0.010678521807499865,-0.5753048243942259,0.8788362469763138,-1.043681337182058,1.1157449847371768,-1.5510663159332603,-1.814797356487229,Bee,Apis mellifera
19,-0.6286477333111878,-0.6267525902106145,1.270351983489107,-0.22827129207517136,0.2695923644431592,0.013685141356700582,-0.4603772893317244,1.0014827093051228,0.3204729094574163,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,0.236594437231961,0.2130250645771462,-0.23720057610965756,0.2732352095150301,0.5702224252507964,0.02254068425990553,-2.004512518355906,-1.2703214170238244,-1.6761650515829132,-2.3727830408193764,2.3573314544374933,0.12412108252013868,0.171782279415538,-0.48783861698088116,-0.6813526372361739,Bee,Apis mellifera
20,-0.21458353860211313,-0.21302802605299967,0.38316108851197894,0.12745232290271374,-0.48072394440394434,-0.5274269258827247,-0.24550074045202933,0.1966763894759447,0.487763799299967,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,-0.2960797301193279,-0.47900706600203524,-0.4214474869144426,-0.2170130727293113,-0.3973570989043224,-0.37836148579127005,0.1332467894716519,-0.2071949011708409,-0.32343075804610844,-0.9814731751160966,1.2924551840612697,-0.3207885948019832,-0.2340985719892202,-0.6282940569587177,-0.6920427842787114,Bee,Apis mellifera
21,-0.4104338209786318,-0.4087176648861813,3.666824662804205,0.9920991199541149,-1.1127511453574852,-0.7971027509383308,0.6604213415665485,0.6438288729934596,1.4915091383552712,0.25205019687931873,-0.29815117993562945,-0.9368921157112639,-1.784894788318494,0.3790228207274074,0.7507350674147668,0.6747591942587889,0.9420112220911294,0.6273034133581655,0.7913834593433949,0.9961602400984748,-1.5717096668967498,-1.3236278715580363,-0.3607340112517043,-0.14481486436201285,0.4794311772242601,-1.3569328258229056,-1.1799903951962245,2.0301273563990927,0.8688995346108793,Bee,Apis mellifera
22,-0.5430914836467075,-0.5412665169019399,1.7478091508660654,-1.2843237280080328,-0.7935236811548604,-0.4195278325761923,-0.8643827475260158,0.33993300481357425,0.6550546891425176,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,1.518443132767788,0.8142597023296755,1.0690567254964274,1.7984520876085368,0.9848993641744187,1.0534319786772142,1.7455898963088468,1.197844981685052,1.899469896558182,0.15121077285178602,0.06390059905864197,0.022982805146115493,1.1256048610700584,-0.41661295072587895,-0.4752292461754345,Bee,Apis mellifera
23,-0.3670076366125371,-0.3653271002600508,2.2720007471709676,1.7703489828799768,0.12095890301841042,-0.4666671238831718,3.2045037399435756,-0.26434898067537066,-0.1813997600702357,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,0.5214616363082777,0.564907640665311,0.29809414909776344,0.6273034133581655,0.7637383300818201,0.4234428543110811,-0.9012586427058524,-0.22751333604811,-0.3626967512562062,-0.605214234863288,0.6631761439495645,-1.682801412015862,-1.8814908275363884,-0.6000642908620001,-0.7881413594696342,Bee,Apis mellifera
24,-0.026148147718110238,-0.024747196747945788,1.4988085882649052,-1.7230393321408937,-0.06599157510338247,0.5191740900140627,-0.9697505595800177,-0.06572860099442746,-0.8505633194404384,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,-0.7744324367547252,-1.0532591255197783,-0.778914739287202,-0.5710812765724468,-0.8673242963510944,-0.6933560479743366,-1.2109597138408323,-1.7089893748834317,-1.0033090416867954,1.4159492176726465,-1.360861913534111,-0.02092268363804077,1.5900171072413922,-0.4532853474798262,0.15302211157782472,Bee,Megachile centuncularis
25,-0.6817910933263984,-0.6798523601040541,1.6357875496412664,0.7044516378376572,-2.0538708026983086,-1.325563781065175,0.2693037732518811,1.0873608610738437,-0.1813997600702357,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,-0.06671615833992307,0.2078551182685387,0.3386954237234891,0.19152716247430654,0.4872870374660719,0.709801547204778,-0.593291715807976,-0.00687793996295779,-0.12289243944687371,0.10625291678270865,-0.0637418688222915,-1.0504175099701154,-0.8772272405777953,-0.5118156425571023,-0.9395630827830713,Bee,Apis mellifera
26,-0.3899214356565885,-0.38822210457056855,1.7499854014691005,0.30320218200447807,-0.5383245332824175,-0.46752476061616793,-0.11537062658140011,0.7621424044724666,-0.34869064991278637,0.0010082007875172874,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,0.0640208619946322,0.07941480711022177,0.5853464633266952,0.38217927223599485,0.3214162618966229,0.6811656779154083,1.5179082070787664,0.8697891098831855,1.7145838730152012,1.111919100055936,-0.9602070668624131,-0.7312504805528162,-0.47747872634482796,-0.8730865542496709,-1.1539390023149905,Bee,Andrenidae
27,-1.1407461117304707,-1.1384309268661161,-0.4586446446622167,0.8571873381748184,0.625580282805787,1.4125379210338018,0.4610838480481188,1.065493068633576,0.6550546891425176,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,0.2483508566436242,-0.28453158418130237,-0.4396167970768908,0.32770724087551245,-0.17619606481172384,-0.29245387792316097,-1.1279596275442356,-0.9305379577885027,-0.9286637347646515,-0.1182041502085657,0.3695491860421562,0.3986448924664845,-0.646393416261784,0.16607748047914223,-0.3389105823012013,Bee,Apis mellifera
28,-0.9148223974483101,-0.9126925234527774,0.9349337784963536,0.702655776062057,-1.1222650738227786,-0.822862636696113,0.2672292563357905,0.9329531197898505,0.6550546891425176,0.5030921929711202,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,1.731503635261509,1.6261213944601645,1.3303525521673158,2.016340213050466,1.8142532420216633,1.3970624101496503,0.714894168193485,1.1954875103796334,1.3897413192254182,-0.25928496382198585,0.28832235851882076,-0.13968968494830755,-0.6544574414132598,-0.1261621559264473,-0.58439372324473,Bee,Apis mellifera
29,-0.4769646288021883,-0.47519390171509757,1.5901777772194117,0.7643707175677746,-0.1413741686958098,1.017428759414706,0.34079988534872896,0.4903028288335659,-0.8505633194404384,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,-0.17465346716365107,-0.12393482310564764,-0.1408049174462821,-0.08083299432810537,-0.09326067702699938,-0.12063866218694289,0.3840691703545021,0.6039447305037311,0.21001811375662535,1.1854442033551689,-1.2091276743026216,0.21148842887454017,-0.6181933472111762,0.2997134781297255,-0.36647898354248826,Bee,Andrenidae
30,-0.3026799833801726,-0.3010522109145923,0.991697616798958,-0.7468509466330834,0.12827655957634987,-0.40002119045330453,-0.6920156368806025,-0.33934434910071865,2.662545367253126,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,1.2612642435537114,0.5813242412384483,0.15362418103629347,0.9813716172013011,0.6808029422970956,0.19435589999612363,-0.5807738870646876,-0.5829552381404075,-0.046150890084885605,0.046222921117188384,0.2388992430418101,0.29495613949549604,0.6715382328913564,-0.7747729876064631,0.35815231922086394,Bee,Apis mellifera
31,-0.6888887702096088,-0.6869442152138663,-1.184323276059132,-1.078714140620237,0.5164268793062401,0.2618197248427283,-0.8049055936588679,1.0577665054301053,0.487763799299967,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,1.008501793953715,0.9870147428194594,0.7134781046410319,1.1720237269629894,1.233705527528592,0.9388885015197355,-0.48800077886766047,0.027575730862001786,-0.1394441061914387,-0.3319340105211319,0.4600291042894175,0.3986511486818319,1.011179070893168,-0.1235362768842169,-0.7358667359020963,Bee,Apis mellifera
32,-0.7779839453591536,-0.7759663112518744,-0.8877691970114598,-0.7735066693323057,-0.66450570925176,-0.11464984536675182,-0.7019543805025038,0.9995787546458328,-0.515981539755337,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,-0.3164405634792331,-0.20386144510942633,0.06461857017345417,-0.40766518249099964,-0.3973570989043224,-0.12063866218694289,1.7576377175755777,1.3773224808217743,1.0190051133116682,0.3794835782806044,-0.15740188640683622,-0.46869916244187027,0.5104965361850752,-0.567659496810333,-1.1033338452228336,Bee,Apis mellifera & Megachile centuncularis
33,-0.8795867934240486,-0.8774858209558121,-0.8576326008548173,-0.8022758301558459,-1.0758024137966316,-1.3667698290502575,-0.7124981647539737,0.6166325631510204,0.15318201961486563,0.0010082007875172874,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,-0.5283545134018818,-0.3909134874055822,-0.5955731246716737,-0.5166092452119644,-0.3420668403811728,-0.5788125708168579,0.1443146268935256,0.1436064347285448,-0.44228751940425604,0.6382313332391107,-0.9284723628030597,-0.777616145008998,0.462047412464581,-1.375967448916574,-1.388137352829144,Bee,Apis mellifera
34,-0.8862136048715711,-0.8841071968509369,-0.8083586816032502,-1.049090662839643,-0.7539585240512582,-0.7046396991060884,-0.7957237062872723,0.9791165663164544,0.3204729094574163,0.7541341890629215,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,-0.7096470903828056,-0.5624487306450501,-0.9793955166122167,-0.7072613549736527,-0.6738083915200707,-0.8651712637105546,-0.33136630382960974,-0.09825527807703713,-1.2798645580493633,1.15955887482628,-1.4530011348609693,-1.368850631916296,0.5527133164929486,-1.555841177513505,-1.4526665824134055,Bee,Apis mellifera
35,-1.0424764953024184,-1.0402419147608857,-1.550393376719116,1.1550730771394222,1.101073597935609,1.530256363341662,0.9510542673686799,0.8965948267882765,-0.014108870227685023,0.7541341890629215,-0.29815117993562945,-3.8277577880226477,-2.7055595553850873,-3.51995726549902,-0.9769361322440496,-0.8643749182158458,-0.8504982357813521,-1.0613295588167881,-1.060840201182118,-0.9797147408680335,-0.6329537902453276,0.04422864745293847,-0.18599326273174377,0.8724898593091948,-1.2356190775733744,0.2582506144171223,-0.9165749699389145,1.1570611625084433,0.7587027633138863,Bee,Apis mellifera
36,-0.8021814722752382,-0.8001439904740133,-0.7950457437875272,-1.2592517561827616,-0.30239967266681644,-0.3156109284252542,-0.8575095450599767,0.6222634984073547,0.6550546891425176,1.2562181812465243,1.0921043220114066,0.40769656908472873,0.540995149533952,-0.5289588431883359,0.3728274805880727,0.21501919037769343,-0.3214046021647463,0.6000673976779244,0.5978675545123712,0.0798124228386449,-0.406092996700184,-0.3466566448557943,-1.439624335341867,0.5354753803358311,-1.1328817244738558,-0.4369296358939196,0.9882337964080891,-1.0766507661938256,-0.036293126933090045,Bee,Apis mellifera
37,-0.7432885974663654,-0.741299421748603,-0.7931096470433104,-0.08649038987311772,-0.5595722624242457,-0.8031344802991267,-0.3814403714535227,0.39101180632188176,0.989636468827619,1.5072601773383258,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,1.4021657646281338,1.224094283200786,0.645576414963655,1.4988559151258836,1.4548665616211907,0.7384374164941476,1.164818919548775,1.5461997679778174,0.4630208564333941,-0.6012742401815034,0.5963235975033968,-0.9907990728868661,-0.2191590826399597,-1.1742555047731302,-1.2918969255193369,Bee,Apis mellifera
38,-0.6765248351641002,-0.6745904215187362,-1.0337570317009488,0.05652408183140298,0.8049824059857703,0.6565660021662748,-0.29304859659504395,0.2676253218244967,-0.8505633194404384,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,0.37594779010024565,0.3611576382236135,0.030178062477135763,0.35494325655575365,0.4319967789429222,0.0798124228386449,-0.8590289008046837,-0.42242157340488845,-0.5184265164660485,-0.3685575310810031,0.7545588593271662,0.8872010293110874,0.11803249309100373,0.14734072166483728,0.10014999183352016,Bee,Apis mellifera
39,-0.37825388580807084,-0.37656412487189694,-0.44929562503364434,-0.6831723384441849,0.2454448372582282,0.7503804761244216,-0.6675913829948039,0.3974349911679909,-0.1813997600702357,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,-0.2691447773367381,-0.48194232519197133,-0.669176789721094,-0.2442490884095525,-0.2867765818580231,-0.4929049629487488,-0.4452058782277813,-0.5390761663954529,-0.744899786920973,-3.0418594673133064,2.9758384983360204,0.5294477171029368,0.6703154947974669,-0.2461378772273195,0.44945572542386036,Bee,Apis mellifera
40,-0.4902851641538838,-0.4885035110779607,-0.2130437808983028,-1.8797497557669027,-1.068620425767421,-0.5448683764977323,-1.0013351053843724,0.5453215812587503,0.487763799299967,0.7541341890629215,-0.29815117993562945,-2.6176279717062543,-2.5601914342693095,-5.122277848879743,-0.505084766832869,-0.3827371470570895,-0.5768309189728082,-0.16254104136882894,-0.09326067702699938,-0.29245387792316097,-1.8352412380856538,-1.760211092564943,-2.1181789842703624,0.11632412291652566,0.12847782524582213,-0.2738410750400207,1.71302475672075,-0.9460300153777649,-0.5834567256978915,Bee,Andrenidae
41,-0.8062160455873424,-0.8041752544819651,-1.1995344200110796,1.675481889530796,0.35763593057700765,0.9057586880029741,2.6267001091951663,0.7779873962679013,0.487763799299967,0.7541341890629215,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,0.23188078737585183,0.5413109397293872,0.1496958665150243,0.13705513111382414,0.3767065204197726,-0.006095185029464153,0.2146376782226103,0.7932523816754896,0.3688177215499706,0.4039568363950687,-0.08936050301313514,-1.0589198855572652,-1.6527461971459578,-0.2093217987544299,-1.1207839651559328,Bee,Andrenidae
42,-0.5763717569932968,-0.5745194925547567,-0.5677577182127205,-1.6525737033223018,-0.18874925112118424,-0.7556726223244554,-0.9545819621266028,0.15025737856554183,-0.34869064991278637,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,0.2568318865677325,0.3533934466334165,0.11823806189090752,0.16429114679406534,0.4319967789429222,0.16572003070675395,-0.9413744177208073,-0.4472207431827701,-0.6508163871191118,-0.7122666217941455,1.0272596174778665,0.6850123749192676,1.6814262917015852,2.180903733665001,0.2016655082742271,Bee,Apis mellifera
43,-0.2113296106175966,-0.2097767670588714,-0.2304156464355794,0.7654417018113038,-0.7581176422519872,-1.171947264798108,0.34211947108424073,-0.11705018866734239,0.989636468827619,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,0.6163323001701521,0.11106767469997608,0.12603852855998035,0.7090114603988891,0.23848087411189847,0.4807145928898205,-0.7408042975516895,-0.49617675443082915,-0.6658952377424083,0.0759231860039578,0.375488007857696,-0.45259105346678713,-0.7804400861724121,-0.05715510468199733,-0.06909829213793992,Bee,Apis mellifera
44,-0.6179789138341554,-0.6160925216883585,-0.9431165034099941,-2.2277956471465363,-0.38827182315810643,-0.6558764423690447,-1.061864654370367,0.4740531934304522,0.6550546891425176,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,0.540995149533952,0.3790228207274074,0.8816895502570451,0.7268959761213482,0.5368491627578251,0.8451915388000951,0.8466737178665446,0.6525298086260386,-0.7030687030696982,-0.46750496237206035,-0.3719839877844572,-1.9143979269139557,1.8807216484889977,-0.3653598860379853,2.13679150974152,-1.2769050930922408,-0.7906569791209488,Bee,Apis mellifera
45,-0.5548680760171738,-0.5530334496819076,-0.5440775432708973,0.35713480182608864,-0.28081641013878234,0.44538997928647395,-0.07146441231860562,0.8630647796340585,0.6550546891425176,1.005176185154723,-0.29815117993562945,-0.9368921157112639,-1.3003343845992346,0.11196939016395348,-0.3843610597226842,-0.25497428932117633,-0.876346246081256,-0.46213721385148204,-0.20384119407329868,-0.8651712637105546,-0.9791618888012394,-0.7470811220055494,-0.7387626693849859,1.0923025018864758,-1.0138074947017757,0.1094115353212151,-0.31687846381160345,0.565667250269613,1.6869958691664102,Bee,Megachile centuncularis
46,-0.11954802424549596,-0.11807046329075276,-0.3337970114550881,-2.093548902444716,0.6041923466983481,1.270935350216982,-1.0399950094287487,0.0534410711702956,-0.014108870227685023,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,-0.04047733492915954,-0.36872678485026356,-0.06058825714845001,0.0766061444831114,-0.149543490970312,0.05534708407310058,0.23848087411189847,-0.06336692360820352,-1.09157894155535,-0.8082198292286993,-0.511685243655015,-0.06412454704655111,0.4170464988062155,0.7818754898764119,2.236974765996016,-0.34396972436959633,0.9416582010177295,Bee,Megachile centuncularis
47,-0.6440499895364505,-0.642142212943674,-0.8208791588202494,-1.4837078534188681,0.6121341142167313,0.3373545454242219,-0.9156056913570149,0.21181006040314598,-0.34869064991278637,-0.5010757913960856,-0.29815117993562945,0.40769656908472873,-0.04047733492915954,0.3790228207274074,-0.19074620562918307,0.026012958221446777,1.2685291073965679,-0.2442490884095525,0.07261009854244956,0.9961602400984748,0.6228834457498394,0.3840731615307665,1.9287072660120577,-0.29963338598989514,0.5249027702396643,0.20477028295146302,1.3789319678095435,-0.8785794718601417,0.5115219804604286,Bee,Megachile centuncularis
